FL,フロリダ州,1,99
FL,フロリダ州,5,マルコ・ルビオ,GOP,共和党,4474402,58,1,1,19377,1
FL,フロリダ州,1,バル・デミングス,Dem,民主党,3200581,41,0,0,23167,0
FL,フロリダ州,3,Dennis Misigoy,Lib,無所属,32167,0,0,0,23716,0
FL,フロリダ州,2,Steven Grant,NPA,無所属,31812,0,0,0,23717,0
FL,フロリダ州,4,Tuan Nguyen,NPA,無所属,17379,0,0,0,23718,0
