UT,ユタ州,1,99
UT,ユタ州,3,マイク・リー,GOP,共和党,571155,53,1,1,56219,1
UT,ユタ州,1,エバン・マクマリン,Una,無所属,459846,43,0,0,56195,0
UT,ユタ州,2,James Hansen,Lib,無所属,31768,3,0,0,56196,0
UT,ユタ州,4,Tommy Williams,IAP,無所属,12093,1,0,0,56194,0
