CO,コロラド州,1,99
CO,コロラド州,1,マイケル・ベネット,Dem,民主党,1397164,56,1,0,12369,1
CO,コロラド州,2,ジョー・オデー,GOP,共和党,1031685,41,0,0,13878,0
CO,コロラド州,4,Brian Peotter,Lib,無所属,43535,2,0,0,14096,0
