IL,イリノイ州,1,98
IL,イリノイ州,2,タミー・ダックワース,Dem,民主党,2270748,56,1,0,27492,1
IL,イリノイ州,1,キャシー・サルビー,GOP,共和党,1688724,42,0,0,29193,0
IL,イリノイ州,3,Bill Redpath,Lib,無所属,67239,2,0,0,29587,0
