GA,ジョージア州,1,98
GA,ジョージア州,2,ラファエル・ワーノック,Dem,民主党,1817465,51,1,0,22499,1
GA,ジョージア州,1,ハーシェル・ウォーカー,GOP,共和党,1719868,48,0,1,22554,0
GA,ジョージア州,3,Chase Oliver,Lib,無所属,81278,2,0,0,23069,0
