CT,コネティカット州,1,99
CT,コネティカット州,1,リチャード・ブルーメンソール,Dem,民主党,724785,57,1,0,19238,1
CT,コネティカット州,2,レオラ・リビー,GOP,共和党,536020,43,0,1,22531,0
