NH,ニューハンプシャー州,1,99
NH,ニューハンプシャー州,2,マギー・ハッサン,Dem,民主党,331987,54,1,0,46553,1
NH,ニューハンプシャー州,1,ドナルド・ボルダック,GOP,共和党,275305,44,0,1,49932,0
NH,ニューハンプシャー州,3,Jeremy Kauffman,Lib,無所属,12375,2,0,0,50885,0
