AZ,アリゾナ州,1,99
AZ,アリゾナ州,1,マーク・ケリー,Dem,民主党,1322026,51,1,0,10393,1
AZ,アリゾナ州,2,ブレイク・マスターズ,GOP,共和党,1196308,47,0,1,10521,0
AZ,アリゾナ州,3,Marc Victor,Lib,無所属,53762,2,0,0,10801,0
